Date,Customer,kW
2/25/2012 11:00,customer2,306.3973064
2/25/2012 12:00,customer2,289.5622896
2/25/2012 13:00,customer2,265.993266
2/25/2012 14:00,customer2,255.8922559
2/25/2012 15:00,customer2,303.030303
2/25/2012 16:00,customer2,255.8922559
2/25/2012 17:00,customer2,269.3602694
2/25/2012 18:00,customer2,252.5252525
2/25/2012 19:00,customer2,323.2323232
2/25/2012 20:00,customer2,393.9393939
2/25/2012 21:00,customer2,363.6363636
2/25/2012 22:00,customer2,333.3333333
2/25/2012 23:00,customer2,299.6632997
2/26/2012 0:00,customer2,262.6262626
2/26/2012 1:00,customer2,232.3232323
2/26/2012 2:00,customer2,215.4882155
2/26/2012 3:00,customer2,171.7171717
2/26/2012 4:00,customer2,215.4882155
2/26/2012 5:00,customer2,164.983165
2/26/2012 6:00,customer2,164.983165
2/26/2012 7:00,customer2,164.983165
2/26/2012 8:00,customer2,168.3501684
2/26/2012 9:00,customer2,202.020202
2/26/2012 10:00,customer2,239.0572391
2/26/2012 11:00,customer2,269.3602694
2/26/2012 12:00,customer2,292.9292929
2/26/2012 13:00,customer2,272.7272727
2/26/2012 14:00,customer2,212.1212121
2/26/2012 15:00,customer2,185.1851852
2/26/2012 16:00,customer2,228.956229
2/26/2012 17:00,customer2,191.9191919
2/26/2012 18:00,customer2,228.956229
2/26/2012 19:00,customer2,306.3973064
2/26/2012 20:00,customer2,319.8653199
2/26/2012 21:00,customer2,329.96633
2/26/2012 22:00,customer2,282.8282828
2/26/2012 23:00,customer2,252.5252525
2/27/2012 0:00,customer2,232.3232323
2/27/2012 1:00,customer2,208.7542088
2/27/2012 2:00,customer2,171.7171717
2/27/2012 3:00,customer2,168.3501684
2/27/2012 4:00,customer2,191.9191919
2/27/2012 5:00,customer2,158.2491582
2/27/2012 6:00,customer2,151.5151515
2/27/2012 7:00,customer2,154.8821549
2/27/2012 8:00,customer2,164.983165
2/27/2012 9:00,customer2,208.7542088
2/27/2012 10:00,customer2,232.3232323
2/27/2012 11:00,customer2,272.7272727
2/27/2012 12:00,customer2,292.9292929
2/27/2012 13:00,customer2,286.1952862
2/27/2012 14:00,customer2,252.5252525
2/27/2012 15:00,customer2,269.3602694
2/27/2012 16:00,customer2,205.3872054
2/27/2012 17:00,customer2,202.020202
2/27/2012 18:00,customer2,239.0572391
2/27/2012 19:00,customer2,316.4983165
2/27/2012 20:00,customer2,326.5993266
2/27/2012 21:00,customer2,316.4983165
2/27/2012 22:00,customer2,299.6632997
2/27/2012 23:00,customer2,262.6262626
2/28/2012 0:00,customer2,222.2222222
2/28/2012 1:00,customer2,202.020202
2/28/2012 2:00,customer2,191.9191919
2/28/2012 3:00,customer2,164.983165
2/28/2012 4:00,customer2,158.2491582
2/28/2012 5:00,customer2,154.8821549
2/28/2012 6:00,customer2,151.5151515
2/28/2012 7:00,customer2,175.0841751
2/28/2012 8:00,customer2,178.4511785
2/28/2012 9:00,customer2,212.1212121
2/28/2012 10:00,customer2,249.1582492
2/28/2012 11:00,customer2,279.4612795
2/28/2012 12:00,customer2,262.6262626
2/28/2012 13:00,customer2,252.5252525
2/28/2012 14:00,customer2,279.4612795
2/28/2012 15:00,customer2,215.4882155
2/28/2012 16:00,customer2,225.5892256
2/28/2012 17:00,customer2,232.3232323
2/28/2012 18:00,customer2,289.5622896
2/28/2012 19:00,customer2,367.003367
2/28/2012 20:00,customer2,363.6363636
2/28/2012 21:00,customer2,343.4343434
2/28/2012 22:00,customer2,340.0673401
2/28/2012 23:00,customer2,265.993266
2/29/2012 0:00,customer2,232.3232323
2/29/2012 1:00,customer2,202.020202
2/29/2012 2:00,customer2,164.983165
2/29/2012 3:00,customer2,164.983165
2/29/2012 4:00,customer2,205.3872054
2/29/2012 5:00,customer2,164.983165
2/29/2012 6:00,customer2,141.4141414
2/29/2012 7:00,customer2,161.6161616
2/29/2012 8:00,customer2,188.5521886
2/29/2012 9:00,customer2,239.0572391
2/29/2012 10:00,customer2,299.6632997
2/29/2012 11:00,customer2,279.4612795
2/29/2012 12:00,customer2,276.0942761
2/29/2012 13:00,customer2,245.7912458
2/29/2012 14:00,customer2,252.5252525
2/29/2012 15:00,customer2,218.8552189
2/29/2012 16:00,customer2,232.3232323
2/29/2012 17:00,customer2,232.3232323
2/29/2012 18:00,customer2,245.7912458
2/29/2012 19:00,customer2,350.1683502
2/29/2012 20:00,customer2,397.3063973
2/29/2012 21:00,customer2,316.4983165
2/29/2012 22:00,customer2,282.8282828
2/29/2012 23:00,customer2,276.0942761
3/1/2012 0:00,customer2,208.7542088
3/1/2012 1:00,customer2,202.020202
3/1/2012 2:00,customer2,178.4511785
3/1/2012 3:00,customer2,161.6161616
3/1/2012 4:00,customer2,205.3872054
3/1/2012 5:00,customer2,168.3501684
3/1/2012 6:00,customer2,148.1481481
3/1/2012 7:00,customer2,181.8181818
3/1/2012 8:00,customer2,205.3872054
3/1/2012 9:00,customer2,215.4882155
3/1/2012 10:00,customer2,249.1582492
3/1/2012 11:00,customer2,235.6902357
3/1/2012 12:00,customer2,269.3602694
3/1/2012 13:00,customer2,259.2592593
3/1/2012 14:00,customer2,259.2592593
3/1/2012 15:00,customer2,255.8922559
3/1/2012 16:00,customer2,232.3232323
3/1/2012 17:00,customer2,235.6902357
3/1/2012 18:00,customer2,282.8282828
3/1/2012 19:00,customer2,343.4343434
3/1/2012 20:00,customer2,414.1414141
3/1/2012 21:00,customer2,313.1313131
3/1/2012 22:00,customer2,306.3973064
3/1/2012 23:00,customer2,282.8282828
3/2/2012 0:00,customer2,242.4242424
3/2/2012 1:00,customer2,205.3872054
3/2/2012 2:00,customer2,198.6531987
3/2/2012 3:00,customer2,171.7171717
3/2/2012 4:00,customer2,225.5892256
3/2/2012 5:00,customer2,158.2491582
3/2/2012 6:00,customer2,151.5151515
3/2/2012 7:00,customer2,154.8821549
3/2/2012 8:00,customer2,218.8552189
3/2/2012 9:00,customer2,245.7912458
3/2/2012 10:00,customer2,249.1582492
3/2/2012 11:00,customer2,228.956229
3/2/2012 12:00,customer2,272.7272727
3/2/2012 13:00,customer2,306.3973064
3/2/2012 14:00,customer2,269.3602694
3/2/2012 15:00,customer2,276.0942761
3/2/2012 16:00,customer2,272.7272727
3/2/2012 17:00,customer2,255.8922559
3/2/2012 18:00,customer2,279.4612795
3/2/2012 19:00,customer2,377.1043771
3/2/2012 20:00,customer2,397.3063973
3/2/2012 21:00,customer2,313.1313131
3/2/2012 22:00,customer2,286.1952862
3/2/2012 23:00,customer2,299.6632997
3/3/2012 0:00,customer2,262.6262626
3/3/2012 1:00,customer2,222.2222222
3/3/2012 2:00,customer2,188.5521886
3/3/2012 3:00,customer2,178.4511785
3/3/2012 4:00,customer2,191.9191919
3/3/2012 5:00,customer2,168.3501684
3/3/2012 6:00,customer2,144.7811448
3/3/2012 7:00,customer2,151.5151515
3/3/2012 8:00,customer2,178.4511785
3/3/2012 9:00,customer2,232.3232323
3/3/2012 10:00,customer2,292.9292929
3/3/2012 11:00,customer2,299.6632997
3/3/2012 12:00,customer2,343.4343434
3/3/2012 13:00,customer2,336.7003367
3/3/2012 14:00,customer2,353.5353535
3/3/2012 15:00,customer2,343.4343434
3/3/2012 16:00,customer2,313.1313131
3/3/2012 17:00,customer2,303.030303
3/3/2012 18:00,customer2,323.2323232
3/3/2012 19:00,customer2,340.0673401
3/3/2012 20:00,customer2,380.4713805
3/3/2012 21:00,customer2,336.7003367
3/3/2012 22:00,customer2,296.2962963
3/3/2012 23:00,customer2,255.8922559
3/4/2012 0:00,customer2,262.6262626
3/4/2012 1:00,customer2,245.7912458
3/4/2012 2:00,customer2,215.4882155
3/4/2012 3:00,customer2,181.8181818
3/4/2012 4:00,customer2,218.8552189
3/4/2012 5:00,customer2,168.3501684
3/4/2012 6:00,customer2,168.3501684
3/4/2012 7:00,customer2,168.3501684
3/4/2012 8:00,customer2,175.0841751
3/4/2012 9:00,customer2,228.956229
3/4/2012 10:00,customer2,259.2592593
3/4/2012 11:00,customer2,303.030303
3/4/2012 12:00,customer2,289.5622896
3/4/2012 13:00,customer2,255.8922559
3/4/2012 14:00,customer2,198.6531987
3/4/2012 15:00,customer2,218.8552189
3/4/2012 16:00,customer2,215.4882155
3/4/2012 17:00,customer2,185.1851852
3/4/2012 18:00,customer2,228.956229
3/4/2012 19:00,customer2,276.0942761
3/4/2012 20:00,customer2,303.030303
3/4/2012 21:00,customer2,289.5622896
3/4/2012 22:00,customer2,265.993266
3/4/2012 23:00,customer2,289.5622896
3/5/2012 0:00,customer2,228.956229
3/5/2012 1:00,customer2,188.5521886
3/5/2012 2:00,customer2,168.3501684
3/5/2012 3:00,customer2,171.7171717
3/5/2012 4:00,customer2,212.1212121
3/5/2012 5:00,customer2,144.7811448
3/5/2012 6:00,customer2,151.5151515
3/5/2012 7:00,customer2,164.983165
3/5/2012 8:00,customer2,181.8181818
3/5/2012 9:00,customer2,262.6262626
3/5/2012 10:00,customer2,242.4242424
3/5/2012 11:00,customer2,289.5622896
3/5/2012 12:00,customer2,296.2962963
3/5/2012 13:00,customer2,303.030303
3/5/2012 14:00,customer2,242.4242424
3/5/2012 15:00,customer2,218.8552189
3/5/2012 16:00,customer2,215.4882155
3/5/2012 17:00,customer2,215.4882155
3/5/2012 18:00,customer2,242.4242424
3/5/2012 19:00,customer2,340.0673401
3/5/2012 20:00,customer2,387.2053872
3/5/2012 21:00,customer2,313.1313131
3/5/2012 22:00,customer2,319.8653199
3/5/2012 23:00,customer2,265.993266
3/6/2012 0:00,customer2,218.8552189
3/6/2012 1:00,customer2,205.3872054
3/6/2012 2:00,customer2,188.5521886
3/6/2012 3:00,customer2,175.0841751
3/6/2012 4:00,customer2,205.3872054
3/6/2012 5:00,customer2,154.8821549
3/6/2012 6:00,customer2,141.4141414
3/6/2012 7:00,customer2,181.8181818
3/6/2012 8:00,customer2,188.5521886
3/6/2012 9:00,customer2,232.3232323
3/6/2012 10:00,customer2,262.6262626
3/6/2012 11:00,customer2,252.5252525
3/6/2012 12:00,customer2,282.8282828
3/6/2012 13:00,customer2,255.8922559
3/6/2012 14:00,customer2,255.8922559
3/6/2012 15:00,customer2,272.7272727
3/6/2012 16:00,customer2,235.6902357
3/6/2012 17:00,customer2,212.1212121
3/6/2012 18:00,customer2,272.7272727
3/6/2012 19:00,customer2,363.6363636
3/6/2012 20:00,customer2,370.3703704
3/6/2012 21:00,customer2,340.0673401
3/6/2012 22:00,customer2,319.8653199
3/6/2012 23:00,customer2,262.6262626
3/7/2012 0:00,customer2,215.4882155
3/7/2012 1:00,customer2,171.7171717
3/7/2012 2:00,customer2,158.2491582
3/7/2012 3:00,customer2,168.3501684
3/7/2012 4:00,customer2,215.4882155
3/7/2012 5:00,customer2,168.3501684
3/7/2012 6:00,customer2,144.7811448
3/7/2012 7:00,customer2,161.6161616
3/7/2012 8:00,customer2,185.1851852
3/7/2012 9:00,customer2,245.7912458
3/7/2012 10:00,customer2,242.4242424
3/7/2012 11:00,customer2,262.6262626
3/7/2012 12:00,customer2,265.993266
3/7/2012 13:00,customer2,245.7912458
3/7/2012 14:00,customer2,222.2222222
3/7/2012 15:00,customer2,286.1952862
3/7/2012 16:00,customer2,272.7272727
3/7/2012 17:00,customer2,249.1582492
3/7/2012 18:00,customer2,279.4612795
3/7/2012 19:00,customer2,350.1683502
3/7/2012 20:00,customer2,400.6734007
3/7/2012 21:00,customer2,299.6632997
3/7/2012 22:00,customer2,299.6632997
3/7/2012 23:00,customer2,289.5622896
3/8/2012 0:00,customer2,218.8552189
3/8/2012 1:00,customer2,181.8181818
3/8/2012 2:00,customer2,178.4511785
3/8/2012 3:00,customer2,154.8821549
3/8/2012 4:00,customer2,212.1212121
3/8/2012 5:00,customer2,161.6161616
3/8/2012 6:00,customer2,158.2491582
3/8/2012 7:00,customer2,188.5521886
3/8/2012 8:00,customer2,208.7542088
3/8/2012 9:00,customer2,262.6262626
3/8/2012 10:00,customer2,255.8922559
3/8/2012 11:00,customer2,276.0942761
3/8/2012 12:00,customer2,286.1952862
3/8/2012 13:00,customer2,279.4612795
3/8/2012 14:00,customer2,255.8922559
3/8/2012 15:00,customer2,225.5892256
3/8/2012 16:00,customer2,232.3232323
3/8/2012 17:00,customer2,255.8922559
3/8/2012 18:00,customer2,265.993266
3/8/2012 19:00,customer2,323.2323232
3/8/2012 20:00,customer2,407.4074074
3/8/2012 21:00,customer2,306.3973064
3/8/2012 22:00,customer2,319.8653199
3/8/2012 23:00,customer2,272.7272727
3/9/2012 0:00,customer2,239.0572391
3/9/2012 1:00,customer2,228.956229
3/9/2012 2:00,customer2,188.5521886
3/9/2012 3:00,customer2,178.4511785
3/9/2012 4:00,customer2,235.6902357
3/9/2012 5:00,customer2,185.1851852
3/9/2012 6:00,customer2,161.6161616
3/9/2012 7:00,customer2,175.0841751
3/9/2012 8:00,customer2,191.9191919
3/9/2012 9:00,customer2,259.2592593
3/9/2012 10:00,customer2,259.2592593
3/9/2012 11:00,customer2,272.7272727
3/9/2012 12:00,customer2,319.8653199
3/9/2012 13:00,customer2,279.4612795
3/9/2012 14:00,customer2,259.2592593
3/9/2012 15:00,customer2,265.993266
3/9/2012 16:00,customer2,252.5252525
3/9/2012 17:00,customer2,259.2592593
3/9/2012 18:00,customer2,249.1582492
3/9/2012 19:00,customer2,336.7003367
3/9/2012 20:00,customer2,377.1043771
3/9/2012 21:00,customer2,340.0673401
3/9/2012 22:00,customer2,286.1952862
3/9/2012 23:00,customer2,276.0942761
3/10/2012 0:00,customer2,235.6902357
3/10/2012 1:00,customer2,205.3872054
3/10/2012 2:00,customer2,202.020202
3/10/2012 3:00,customer2,178.4511785
3/10/2012 4:00,customer2,218.8552189
3/10/2012 5:00,customer2,185.1851852
3/10/2012 6:00,customer2,161.6161616
3/10/2012 7:00,customer2,154.8821549
3/10/2012 8:00,customer2,191.9191919
3/10/2012 9:00,customer2,282.8282828
3/10/2012 10:00,customer2,289.5622896
3/10/2012 11:00,customer2,286.1952862
3/10/2012 12:00,customer2,313.1313131
3/10/2012 13:00,customer2,323.2323232
3/10/2012 14:00,customer2,262.6262626
3/10/2012 15:00,customer2,265.993266
3/10/2012 16:00,customer2,259.2592593
3/10/2012 17:00,customer2,279.4612795
3/10/2012 18:00,customer2,222.2222222
3/10/2012 19:00,customer2,303.030303
3/10/2012 20:00,customer2,319.8653199
3/10/2012 21:00,customer2,255.8922559
3/10/2012 22:00,customer2,255.8922559
3/10/2012 23:00,customer2,255.8922559
3/11/2012 0:00,customer2,228.956229
3/11/2012 1:00,customer2,215.4882155
3/11/2012 2:00,customer2,191.9191919
3/11/2012 3:00,customer2,175.0841751
3/11/2012 4:00,customer2,212.1212121
3/11/2012 5:00,customer2,158.2491582
3/11/2012 6:00,customer2,154.8821549
3/11/2012 7:00,customer2,158.2491582
3/11/2012 8:00,customer2,141.4141414
3/11/2012 9:00,customer2,208.7542088
3/11/2012 10:00,customer2,235.6902357
3/11/2012 11:00,customer2,249.1582492
3/11/2012 12:00,customer2,269.3602694
3/11/2012 13:00,customer2,239.0572391
3/11/2012 14:00,customer2,188.5521886
3/11/2012 15:00,customer2,198.6531987
3/11/2012 16:00,customer2,188.5521886
3/11/2012 17:00,customer2,188.5521886
3/11/2012 18:00,customer2,232.3232323
3/11/2012 19:00,customer2,276.0942761
3/11/2012 20:00,customer2,269.3602694
3/11/2012 21:00,customer2,282.8282828
3/11/2012 22:00,customer2,265.993266
3/11/2012 23:00,customer2,252.5252525
3/12/2012 0:00,customer2,198.6531987
3/12/2012 1:00,customer2,191.9191919
3/12/2012 2:00,customer2,171.7171717
3/12/2012 3:00,customer2,154.8821549
3/12/2012 4:00,customer2,212.1212121
3/12/2012 5:00,customer2,138.047138
3/12/2012 6:00,customer2,151.5151515
3/12/2012 7:00,customer2,168.3501684
3/12/2012 8:00,customer2,181.8181818
3/12/2012 9:00,customer2,198.6531987
3/12/2012 10:00,customer2,249.1582492
3/12/2012 11:00,customer2,309.7643098
3/12/2012 12:00,customer2,269.3602694
3/12/2012 13:00,customer2,262.6262626
3/12/2012 14:00,customer2,218.8552189
3/12/2012 15:00,customer2,228.956229
3/12/2012 16:00,customer2,215.4882155
3/12/2012 17:00,customer2,218.8552189
3/12/2012 18:00,customer2,228.956229
3/12/2012 19:00,customer2,286.1952862
3/12/2012 20:00,customer2,329.96633
3/12/2012 21:00,customer2,286.1952862
3/12/2012 22:00,customer2,299.6632997
3/12/2012 23:00,customer2,245.7912458
3/13/2012 0:00,customer2,218.8552189
3/13/2012 1:00,customer2,181.8181818
3/13/2012 2:00,customer2,164.983165
3/13/2012 3:00,customer2,161.6161616
3/13/2012 4:00,customer2,202.020202
3/13/2012 5:00,customer2,154.8821549
3/13/2012 6:00,customer2,161.6161616
3/13/2012 7:00,customer2,171.7171717
3/13/2012 8:00,customer2,202.020202
3/13/2012 9:00,customer2,249.1582492
3/13/2012 10:00,customer2,279.4612795
3/13/2012 11:00,customer2,269.3602694
3/13/2012 12:00,customer2,299.6632997
3/13/2012 13:00,customer2,299.6632997
3/13/2012 14:00,customer2,239.0572391
3/13/2012 15:00,customer2,239.0572391
3/13/2012 16:00,customer2,279.4612795
3/13/2012 17:00,customer2,262.6262626
3/13/2012 18:00,customer2,269.3602694
3/13/2012 19:00,customer2,323.2323232
3/13/2012 20:00,customer2,343.4343434
3/13/2012 21:00,customer2,303.030303
3/13/2012 22:00,customer2,309.7643098
3/13/2012 23:00,customer2,252.5252525
3/14/2012 0:00,customer2,232.3232323
3/14/2012 1:00,customer2,191.9191919
3/14/2012 2:00,customer2,154.8821549
3/14/2012 3:00,customer2,175.0841751
3/14/2012 4:00,customer2,218.8552189
3/14/2012 5:00,customer2,164.983165
3/14/2012 6:00,customer2,141.4141414
3/14/2012 7:00,customer2,161.6161616
3/14/2012 8:00,customer2,188.5521886
3/14/2012 9:00,customer2,235.6902357
3/14/2012 10:00,customer2,265.993266
3/14/2012 11:00,customer2,222.2222222
3/14/2012 12:00,customer2,303.030303
3/14/2012 13:00,customer2,272.7272727
3/14/2012 14:00,customer2,215.4882155
3/14/2012 15:00,customer2,235.6902357
3/14/2012 16:00,customer2,245.7912458
3/14/2012 17:00,customer2,245.7912458
3/14/2012 18:00,customer2,218.8552189
3/14/2012 19:00,customer2,306.3973064
3/14/2012 20:00,customer2,333.3333333
3/14/2012 21:00,customer2,306.3973064
3/14/2012 22:00,customer2,292.9292929
3/14/2012 23:00,customer2,269.3602694
3/15/2012 0:00,customer2,215.4882155
3/15/2012 1:00,customer2,202.020202
3/15/2012 2:00,customer2,178.4511785
3/15/2012 3:00,customer2,164.983165
3/15/2012 4:00,customer2,218.8552189
3/15/2012 5:00,customer2,151.5151515
3/15/2012 6:00,customer2,141.4141414
3/15/2012 7:00,customer2,154.8821549
3/15/2012 8:00,customer2,185.1851852
3/15/2012 9:00,customer2,228.956229
3/15/2012 10:00,customer2,255.8922559
3/15/2012 11:00,customer2,289.5622896
3/15/2012 12:00,customer2,282.8282828
3/15/2012 13:00,customer2,282.8282828
3/15/2012 14:00,customer2,262.6262626
3/15/2012 15:00,customer2,235.6902357
3/15/2012 16:00,customer2,245.7912458
3/15/2012 17:00,customer2,245.7912458
3/15/2012 18:00,customer2,282.8282828
3/15/2012 19:00,customer2,309.7643098
3/15/2012 20:00,customer2,370.3703704
3/15/2012 21:00,customer2,323.2323232
3/15/2012 22:00,customer2,286.1952862
3/15/2012 23:00,customer2,282.8282828
3/16/2012 0:00,customer2,239.0572391
3/16/2012 1:00,customer2,205.3872054
3/16/2012 2:00,customer2,205.3872054
3/16/2012 3:00,customer2,185.1851852
3/16/2012 4:00,customer2,208.7542088
3/16/2012 5:00,customer2,171.7171717
3/16/2012 6:00,customer2,171.7171717
3/16/2012 7:00,customer2,185.1851852
3/16/2012 8:00,customer2,205.3872054
3/16/2012 9:00,customer2,276.0942761
3/16/2012 10:00,customer2,292.9292929
3/16/2012 11:00,customer2,265.993266
3/16/2012 12:00,customer2,282.8282828
3/16/2012 13:00,customer2,276.0942761
3/16/2012 14:00,customer2,245.7912458
3/16/2012 15:00,customer2,296.2962963
3/16/2012 16:00,customer2,265.993266
3/16/2012 17:00,customer2,255.8922559
3/16/2012 18:00,customer2,255.8922559
3/16/2012 19:00,customer2,323.2323232
3/16/2012 20:00,customer2,360.2693603
3/16/2012 21:00,customer2,286.1952862
3/16/2012 22:00,customer2,276.0942761
3/16/2012 23:00,customer2,276.0942761
3/17/2012 0:00,customer2,239.0572391
3/17/2012 1:00,customer2,191.9191919
3/17/2012 2:00,customer2,175.0841751
3/17/2012 3:00,customer2,164.983165
3/17/2012 4:00,customer2,222.2222222
3/17/2012 5:00,customer2,154.8821549
3/17/2012 6:00,customer2,161.6161616
3/17/2012 7:00,customer2,168.3501684
3/17/2012 8:00,customer2,164.983165
3/17/2012 9:00,customer2,242.4242424
3/17/2012 10:00,customer2,306.3973064
3/17/2012 11:00,customer2,272.7272727
3/17/2012 12:00,customer2,265.993266
3/17/2012 13:00,customer2,279.4612795
3/17/2012 14:00,customer2,292.9292929
3/17/2012 15:00,customer2,313.1313131
3/17/2012 16:00,customer2,252.5252525
3/17/2012 17:00,customer2,222.2222222
3/17/2012 18:00,customer2,205.3872054
3/17/2012 19:00,customer2,239.0572391
3/17/2012 20:00,customer2,393.9393939
3/17/2012 21:00,customer2,313.1313131
3/17/2012 22:00,customer2,259.2592593
3/17/2012 23:00,customer2,242.4242424
3/18/2012 0:00,customer2,235.6902357
3/18/2012 1:00,customer2,222.2222222
3/18/2012 2:00,customer2,215.4882155
3/18/2012 3:00,customer2,178.4511785
3/18/2012 4:00,customer2,181.8181818
3/18/2012 5:00,customer2,151.5151515
3/18/2012 6:00,customer2,148.1481481
3/18/2012 7:00,customer2,154.8821549
3/18/2012 8:00,customer2,178.4511785
3/18/2012 9:00,customer2,232.3232323
3/18/2012 10:00,customer2,259.2592593
3/18/2012 11:00,customer2,228.956229
3/18/2012 12:00,customer2,299.6632997
3/18/2012 13:00,customer2,289.5622896
3/18/2012 14:00,customer2,191.9191919
3/18/2012 15:00,customer2,195.2861953
3/18/2012 16:00,customer2,185.1851852
3/18/2012 17:00,customer2,185.1851852
3/18/2012 18:00,customer2,188.5521886
3/18/2012 19:00,customer2,232.3232323
3/18/2012 20:00,customer2,303.030303
3/18/2012 21:00,customer2,292.9292929
3/18/2012 22:00,customer2,272.7272727
3/18/2012 23:00,customer2,262.6262626
3/19/2012 0:00,customer2,235.6902357
3/19/2012 1:00,customer2,191.9191919
3/19/2012 2:00,customer2,168.3501684
3/19/2012 3:00,customer2,161.6161616
3/19/2012 4:00,customer2,175.0841751
3/19/2012 5:00,customer2,144.7811448
3/19/2012 6:00,customer2,134.6801347
3/19/2012 7:00,customer2,141.4141414
3/19/2012 8:00,customer2,175.0841751
3/19/2012 9:00,customer2,212.1212121
3/19/2012 10:00,customer2,222.2222222
3/19/2012 11:00,customer2,235.6902357
3/19/2012 12:00,customer2,262.6262626
3/19/2012 13:00,customer2,252.5252525
3/19/2012 14:00,customer2,242.4242424
3/19/2012 15:00,customer2,202.020202
3/19/2012 16:00,customer2,222.2222222
3/19/2012 17:00,customer2,208.7542088
3/19/2012 18:00,customer2,205.3872054
3/19/2012 19:00,customer2,259.2592593
3/19/2012 20:00,customer2,313.1313131
3/19/2012 21:00,customer2,279.4612795
3/19/2012 22:00,customer2,316.4983165
3/19/2012 23:00,customer2,235.6902357
3/20/2012 0:00,customer2,222.2222222
3/20/2012 1:00,customer2,198.6531987
3/20/2012 2:00,customer2,171.7171717
3/20/2012 3:00,customer2,168.3501684
3/20/2012 4:00,customer2,202.020202
3/20/2012 5:00,customer2,148.1481481
3/20/2012 6:00,customer2,158.2491582
3/20/2012 7:00,customer2,161.6161616
3/20/2012 8:00,customer2,191.9191919
3/20/2012 9:00,customer2,222.2222222
3/20/2012 10:00,customer2,228.956229
3/20/2012 11:00,customer2,276.0942761
3/20/2012 12:00,customer2,276.0942761
3/20/2012 13:00,customer2,289.5622896
3/20/2012 14:00,customer2,228.956229
3/20/2012 15:00,customer2,245.7912458
3/20/2012 16:00,customer2,212.1212121
3/20/2012 17:00,customer2,265.993266
3/20/2012 18:00,customer2,262.6262626
3/20/2012 19:00,customer2,323.2323232
3/20/2012 20:00,customer2,350.1683502
3/20/2012 21:00,customer2,340.0673401
3/20/2012 22:00,customer2,326.5993266
3/20/2012 23:00,customer2,296.2962963
3/21/2012 0:00,customer2,249.1582492
3/21/2012 1:00,customer2,205.3872054
3/21/2012 2:00,customer2,164.983165
3/21/2012 3:00,customer2,168.3501684
3/21/2012 4:00,customer2,225.5892256
3/21/2012 5:00,customer2,151.5151515
3/21/2012 6:00,customer2,148.1481481
3/21/2012 7:00,customer2,164.983165
3/21/2012 8:00,customer2,185.1851852
3/21/2012 9:00,customer2,265.993266
3/21/2012 10:00,customer2,259.2592593
3/21/2012 11:00,customer2,276.0942761
3/21/2012 12:00,customer2,279.4612795
3/21/2012 13:00,customer2,265.993266
3/21/2012 14:00,customer2,228.956229
3/21/2012 15:00,customer2,228.956229
3/21/2012 16:00,customer2,198.6531987
3/21/2012 17:00,customer2,245.7912458
3/21/2012 18:00,customer2,232.3232323
3/21/2012 19:00,customer2,286.1952862
3/21/2012 20:00,customer2,319.8653199
3/21/2012 21:00,customer2,306.3973064
3/21/2012 22:00,customer2,279.4612795
3/21/2012 23:00,customer2,262.6262626
3/22/2012 0:00,customer2,212.1212121
3/22/2012 1:00,customer2,191.9191919
3/22/2012 2:00,customer2,178.4511785
3/22/2012 3:00,customer2,168.3501684
3/22/2012 4:00,customer2,218.8552189
3/22/2012 5:00,customer2,164.983165
3/22/2012 6:00,customer2,138.047138
3/22/2012 7:00,customer2,175.0841751
3/22/2012 8:00,customer2,191.9191919
3/22/2012 9:00,customer2,262.6262626
3/22/2012 10:00,customer2,262.6262626
3/22/2012 11:00,customer2,259.2592593
3/22/2012 12:00,customer2,276.0942761
3/22/2012 13:00,customer2,282.8282828
3/22/2012 14:00,customer2,242.4242424
3/22/2012 15:00,customer2,212.1212121
3/22/2012 16:00,customer2,212.1212121
3/22/2012 17:00,customer2,228.956229
3/22/2012 18:00,customer2,259.2592593
3/22/2012 19:00,customer2,306.3973064
3/22/2012 20:00,customer2,367.003367
3/22/2012 21:00,customer2,323.2323232
3/22/2012 22:00,customer2,336.7003367
3/22/2012 23:00,customer2,259.2592593
3/23/2012 0:00,customer2,212.1212121
3/23/2012 1:00,customer2,215.4882155
3/23/2012 2:00,customer2,175.0841751
3/23/2012 3:00,customer2,171.7171717
3/23/2012 4:00,customer2,191.9191919
3/23/2012 5:00,customer2,164.983165
3/23/2012 6:00,customer2,158.2491582
3/23/2012 7:00,customer2,158.2491582
3/23/2012 8:00,customer2,175.0841751
3/23/2012 9:00,customer2,235.6902357
3/23/2012 10:00,customer2,303.030303
3/23/2012 11:00,customer2,313.1313131
3/23/2012 12:00,customer2,292.9292929
3/23/2012 13:00,customer2,303.030303
3/23/2012 14:00,customer2,269.3602694
3/23/2012 15:00,customer2,242.4242424
3/23/2012 16:00,customer2,225.5892256
3/23/2012 17:00,customer2,222.2222222
3/23/2012 18:00,customer2,299.6632997
3/23/2012 19:00,customer2,309.7643098
3/23/2012 20:00,customer2,356.9023569
3/23/2012 21:00,customer2,276.0942761
3/23/2012 22:00,customer2,282.8282828
3/23/2012 23:00,customer2,303.030303
3/24/2012 0:00,customer2,232.3232323
3/24/2012 1:00,customer2,198.6531987
3/24/2012 2:00,customer2,181.8181818
3/24/2012 3:00,customer2,191.9191919
3/24/2012 4:00,customer2,225.5892256
3/24/2012 5:00,customer2,148.1481481
3/24/2012 6:00,customer2,144.7811448
3/24/2012 7:00,customer2,161.6161616
3/24/2012 8:00,customer2,171.7171717
